URL,Status
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-018_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_S.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-019_U.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_S.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_SR.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_R.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-020_C.png,403
